flight_date,flight_status,departure.iata,departure.scheduled,arrival.iata,arrival.scheduled,flight.number,aircraft
2023-12-08,scheduled,WLG,2023-12-08T09:45:00+00:00,AKL,2023-12-08T10:50:00+00:00,8537,
2023-12-08,scheduled,ABM,2023-12-08T04:30:00+00:00,CNS,2023-12-08T06:25:00+00:00,2392,
2023-12-08,scheduled,BHE,2023-12-08T09:45:00+00:00,AKL,2023-12-08T11:15:00+00:00,8509,
2023-12-08,scheduled,EUA,2023-12-08T09:45:00+00:00,TBU,2023-12-08T10:00:00+00:00,33,
2023-12-08,scheduled,HFE,2023-12-08T02:00:00+00:00,ANC,2023-12-07T18:30:00+00:00,7477,
2023-12-08,scheduled,BNE,2023-12-08T06:15:00+00:00,ADL,2023-12-08T09:30:00+00:00,7129,
2023-12-08,scheduled,BNE,2023-12-08T06:15:00+00:00,ADL,2023-12-08T09:30:00+00:00,6636,
2023-12-08,scheduled,BNE,2023-12-08T06:15:00+00:00,PER,2023-12-08T09:40:00+00:00,933,
2023-12-08,scheduled,POM,2023-12-08T06:30:00+00:00,PNP,2023-12-08T07:05:00+00:00,852,
2023-12-08,active,GFF,2023-12-08T00:00:00+00:00,BWU,2023-12-08T00:47:00+00:00,,
2023-12-08,scheduled,HGH,2023-12-08T03:50:00+00:00,SZX,2023-12-08T06:15:00+00:00,2620,
2023-12-08,scheduled,HGH,2023-12-08T03:25:00+00:00,PKX,2023-12-08T05:40:00+00:00,2686,
2023-12-08,scheduled,TSN,2023-12-08T03:00:00+00:00,HGH,2023-12-08T05:00:00+00:00,7920,
2023-12-08,scheduled,CHC,2023-12-08T05:45:00+00:00,AKL,2023-12-08T07:10:00+00:00,3248,
2023-12-08,scheduled,LST,2023-12-08T06:30:00+00:00,MEL,2023-12-08T07:35:00+00:00,6632,
2023-12-08,scheduled,LST,2023-12-08T06:10:00+00:00,MEL,2023-12-08T07:20:00+00:00,1546,
2023-12-08,scheduled,ICN,2023-12-08T05:00:00+00:00,WEH,2023-12-08T05:00:00+00:00,8804,
2023-12-08,scheduled,HKT,2023-12-08T00:35:00+00:00,DOH,2023-12-08T04:00:00+00:00,6597,
2023-12-08,scheduled,BOM,2023-12-08T00:25:00+00:00,COK,2023-12-08T02:25:00+00:00,549,
2023-12-08,scheduled,HKG,2023-12-08T01:25:00+00:00,NRT,2023-12-08T06:30:00+00:00,524,
2023-12-08,scheduled,DEL,2023-12-08T02:30:00+00:00,ALA,2023-12-08T06:30:00+00:00,7180,
2023-12-08,scheduled,DEL,2023-12-08T02:30:00+00:00,ALA,2023-12-08T06:30:00+00:00,4650,
2023-12-08,scheduled,DEL,2023-12-08T02:15:00+00:00,PNQ,2023-12-08T04:25:00+00:00,2343,
2023-12-08,scheduled,DEL,2023-12-08T02:15:00+00:00,PNQ,2023-12-08T04:25:00+00:00,8933,
2023-12-08,scheduled,DEL,2023-12-08T02:15:00+00:00,PNQ,2023-12-08T04:25:00+00:00,8784,
2023-12-08,scheduled,DEL,2023-12-08T02:15:00+00:00,PNQ,2023-12-08T04:25:00+00:00,9190,
2023-12-08,scheduled,DEL,2023-12-08T02:15:00+00:00,BOM,2023-12-08T04:25:00+00:00,860,
2023-12-08,scheduled,DEL,2023-12-08T02:05:00+00:00,JFK,2023-12-08T06:55:00+00:00,101,
2023-12-08,scheduled,DEL,2023-12-08T02:00:00+00:00,BOM,2023-12-08T04:20:00+00:00,2716,
2023-12-08,scheduled,DEL,2023-12-08T02:00:00+00:00,BOM,2023-12-08T04:20:00+00:00,8336,
2023-12-08,scheduled,DEL,2023-12-08T02:00:00+00:00,BOM,2023-12-08T04:20:00+00:00,9185,
2023-12-08,scheduled,DEL,2023-12-08T01:55:00+00:00,HKG,2023-12-08T09:40:00+00:00,38,
2023-12-08,scheduled,DEL,2023-12-08T01:50:00+00:00,BOM,2023-12-08T04:10:00+00:00,201,
2023-12-08,scheduled,DEL,2023-12-08T01:50:00+00:00,MUC,2023-12-08T06:15:00+00:00,763,
2023-12-08,scheduled,DEL,2023-12-08T01:50:00+00:00,MUC,2023-12-08T06:15:00+00:00,3599,
2023-12-08,scheduled,DEL,2023-12-08T01:50:00+00:00,MUC,2023-12-08T06:15:00+00:00,8763,
2023-12-08,scheduled,DEL,2023-12-08T01:50:00+00:00,MUC,2023-12-08T06:15:00+00:00,9587,
2023-12-08,scheduled,DEL,2023-12-08T01:45:00+00:00,CDG,2023-12-08T07:25:00+00:00,225,
2023-12-08,scheduled,DEL,2023-12-08T01:45:00+00:00,CDG,2023-12-08T07:25:00+00:00,2369,
2023-12-08,scheduled,DEL,2023-12-08T01:45:00+00:00,ZRH,2023-12-08T06:20:00+00:00,147,
2023-12-08,scheduled,DEL,2023-12-08T01:45:00+00:00,ZRH,2023-12-08T06:20:00+00:00,7703,
2023-12-08,scheduled,DEL,2023-12-08T01:45:00+00:00,ZRH,2023-12-08T06:20:00+00:00,6825,
2023-12-08,scheduled,TBS,2023-12-08T00:35:00+00:00,DEL,2023-12-08T07:00:00+00:00,1808,
2023-12-08,cancelled,CBR,2023-12-08T07:05:00+00:00,SYD,2023-12-08T08:05:00+00:00,4262,
2023-12-08,scheduled,DPS,2023-12-08T00:10:00+00:00,DOH,2023-12-08T05:00:00+00:00,6539,
2023-12-08,scheduled,NPL,2023-12-08T06:40:00+00:00,AKL,2023-12-08T07:30:00+00:00,8502,
2023-12-08,scheduled,PEK,2023-12-08T04:20:00+00:00,SZX,2023-12-08T07:50:00+00:00,3802,
2023-12-08,scheduled,KHN,2023-12-08T01:30:00+00:00,HGH,2023-12-08T02:25:00+00:00,7092,
2023-12-08,scheduled,MKY,2023-12-08T05:55:00+00:00,BNE,2023-12-08T07:15:00+00:00,7423,
2023-12-08,scheduled,HKT,2023-12-08T00:35:00+00:00,DOH,2023-12-08T04:00:00+00:00,5789,
2023-12-08,scheduled,MAA,2023-12-08T00:10:00+00:00,CMB,2023-12-08T01:25:00+00:00,1,
2023-12-08,scheduled,DAD,2023-12-08T00:35:00+00:00,TAE,2023-12-08T06:50:00+00:00,4870,
2023-12-08,scheduled,PVG,2023-12-08T02:39:00+00:00,NRT,2023-12-08T06:20:00+00:00,8432,
2023-12-08,scheduled,PVG,2023-12-08T02:35:00+00:00,HKG,2023-12-08T04:55:00+00:00,263,
2023-12-08,scheduled,AKL,2023-12-08T06:40:00+00:00,NPL,2023-12-08T07:30:00+00:00,8031,
2023-12-08,scheduled,XIY,2023-12-08T02:25:00+00:00,TAS,2023-12-08T04:45:00+00:00,9047,
2023-12-08,scheduled,XIY,2023-12-08T02:20:00+00:00,ICN,2023-12-08T05:35:00+00:00,201,
2023-12-08,scheduled,XIY,2023-12-08T02:15:00+00:00,KIX,2023-12-08T06:55:00+00:00,2433,
2023-12-08,scheduled,ICN,2023-12-08T05:05:00+00:00,HKG,2023-12-08T08:05:00+00:00,927,
2023-12-08,scheduled,CGK,2023-12-08T00:15:00+00:00,DXB,2023-12-08T05:30:00+00:00,5808,
2023-12-08,scheduled,AKL,2023-12-08T08:00:00+00:00,CHC,2023-12-08T09:25:00+00:00,523,
2023-12-08,scheduled,YIW,2023-12-08T00:10:00+00:00,MNL,2023-12-08T03:20:00+00:00,9049,
2023-12-08,scheduled,SYD,2023-12-08T06:25:00+00:00,PER,2023-12-08T08:15:00+00:00,5567,
2023-12-08,scheduled,SYD,2023-12-08T06:25:00+00:00,MEL,2023-12-08T08:00:00+00:00,503,
2023-12-08,scheduled,SYD,2023-12-08T06:25:00+00:00,LST,2023-12-08T08:10:00+00:00,747,
2023-12-08,scheduled,NSN,2023-12-08T08:00:00+00:00,WLG,2023-12-08T08:40:00+00:00,8302,
2023-12-08,scheduled,KDI,2023-12-08T04:50:00+00:00,CGK,2023-12-08T07:50:00+00:00,738,
2023-12-08,scheduled,ICN,2023-12-08T01:45:00+00:00,PQC,2023-12-08T05:35:00+00:00,2975,
2023-12-08,scheduled,HND,2023-12-08T01:40:00+00:00,HKG,2023-12-08T05:55:00+00:00,629,
2023-12-08,scheduled,HND,2023-12-08T01:40:00+00:00,MNL,2023-12-08T05:25:00+00:00,423,
2023-12-08,scheduled,HND,2023-12-08T01:30:00+00:00,SGN,2023-12-08T05:50:00+00:00,79,
2023-12-08,scheduled,CNS,2023-12-08T06:00:00+00:00,BNE,2023-12-08T08:20:00+00:00,7202,
2023-12-08,scheduled,CNS,2023-12-08T06:00:00+00:00,BNE,2023-12-08T08:20:00+00:00,7457,
2023-12-08,scheduled,HND,2023-12-08T01:00:00+00:00,LHR,2023-12-08T06:25:00+00:00,1581,
2023-12-08,scheduled,AKL,2023-12-08T08:35:00+00:00,TRG,2023-12-08T09:15:00+00:00,8516,
2023-12-08,scheduled,NRT,2023-12-08T06:00:00+00:00,HRB,2023-12-08T08:55:00+00:00,213,
2023-12-08,scheduled,HKG,2023-12-08T00:30:00+00:00,DOH,2023-12-08T04:50:00+00:00,9201,
2023-12-08,scheduled,HKG,2023-12-08T00:30:00+00:00,DOH,2023-12-08T04:50:00+00:00,7922,
2023-12-08,scheduled,HKG,2023-12-08T00:30:00+00:00,DOH,2023-12-08T04:50:00+00:00,2328,
2023-12-08,scheduled,MEL,2023-12-08T07:00:00+00:00,SYD,2023-12-08T08:25:00+00:00,410,
2023-12-08,scheduled,CNS,2023-12-08T00:20:00+00:00,CNS,2023-12-08T03:36:00+00:00,,
2023-12-08,scheduled,GUM,2023-12-08T07:00:00+00:00,KIX,2023-12-08T10:05:00+00:00,6471,
2023-12-08,scheduled,ABD,2023-12-08T00:25:00+00:00,MHD,2023-12-08T02:35:00+00:00,4347,
2023-12-08,scheduled,MNL,2023-12-08T04:10:00+00:00,BCD,2023-12-08T05:30:00+00:00,5251,
2023-12-08,scheduled,HGH,2023-12-08T02:15:00+00:00,KIX,2023-12-08T05:45:00+00:00,9133,
2023-12-08,scheduled,NTL,2023-12-08T07:10:00+00:00,BNE,2023-12-08T07:40:00+00:00,2418,
2023-12-08,scheduled,MEL,2023-12-08T06:10:00+00:00,MCY,2023-12-08T07:25:00+00:00,792,
2023-12-08,scheduled,MKY,2023-12-08T06:00:00+00:00,BNE,2023-12-08T07:25:00+00:00,1949,
2023-12-08,scheduled,WEH,2023-12-08T02:10:00+00:00,ICN,2023-12-08T04:10:00+00:00,9821,
2023-12-08,scheduled,WEH,2023-12-08T02:10:00+00:00,ICN,2023-12-08T04:10:00+00:00,8803,
2023-12-08,cancelled,BNE,2023-12-08T06:05:00+00:00,SYD,2023-12-08T08:40:00+00:00,4052,
2023-12-08,scheduled,SIN,2023-12-08T04:30:00+00:00,CRK,2023-12-08T08:05:00+00:00,386,
2023-12-08,scheduled,KIX,2023-12-08T03:55:00+00:00,YNZ,2023-12-08T05:55:00+00:00,3842,
2023-12-08,scheduled,KIX,2023-12-08T03:55:00+00:00,YIW,2023-12-08T05:35:00+00:00,216,
2023-12-08,scheduled,AKL,2023-12-08T10:05:00+00:00,MEL,2023-12-08T12:15:00+00:00,154,
2023-12-08,scheduled,AKL,2023-12-08T10:00:00+00:00,CHC,2023-12-08T11:25:00+00:00,531,
2023-12-08,scheduled,AKL,2023-12-08T10:00:00+00:00,WLG,2023-12-08T11:10:00+00:00,417,
2023-12-08,scheduled,AKL,2023-12-08T09:55:00+00:00,HKG,2023-12-08T16:05:00+00:00,81,
2023-12-08,scheduled,AKL,2023-12-08T09:55:00+00:00,TRG,2023-12-08T10:35:00+00:00,8131,
2023-12-08,scheduled,AKL,2023-12-08T09:55:00+00:00,NRT,2023-12-08T16:50:00+00:00,99,
2023-12-08,scheduled,MEL,2023-12-08T06:25:00+00:00,NTL,2023-12-08T07:55:00+00:00,6602,
2023-12-08,scheduled,HND,2023-12-08T01:00:00+00:00,CDG,2023-12-08T07:55:00+00:00,2330,
2023-12-08,scheduled,TBU,2023-12-08T09:10:00+00:00,EUA,2023-12-08T09:25:00+00:00,32,
2023-12-08,scheduled,SIN,2023-12-08T00:10:00+00:00,ICN,2023-12-08T07:35:00+00:00,608,
2023-12-08,scheduled,PVG,2023-12-08T00:15:00+00:00,SYD,2023-12-08T13:35:00+00:00,735,
2023-12-08,scheduled,HND,2023-12-08T01:55:00+00:00,ICN,2023-12-08T04:45:00+00:00,809,
2023-12-08,scheduled,ICN,2023-12-08T04:00:00+00:00,SGN,2023-12-08T07:10:00+00:00,351,
2023-12-08,scheduled,ICN,2023-12-08T03:45:00+00:00,XIY,2023-12-08T05:35:00+00:00,202,
2023-12-08,scheduled,CEB,2023-12-08T04:25:00+00:00,MNL,2023-12-08T05:50:00+00:00,5258,
2023-12-08,scheduled,SIN,2023-12-08T01:20:00+00:00,NGO,2023-12-08T08:30:00+00:00,672,
2023-12-08,scheduled,SIN,2023-12-08T01:15:00+00:00,PVG,2023-12-08T06:30:00+00:00,826,
2023-12-08,scheduled,SZX,2023-12-08T01:40:00+00:00,MNL,2023-12-08T04:30:00+00:00,9111,
2023-12-08,scheduled,SIN,2023-12-08T00:20:00+00:00,TPE,2023-12-08T04:55:00+00:00,8496,
2023-12-08,scheduled,PER,2023-12-08T01:10:00+00:00,SIN,2023-12-08T06:20:00+00:00,9309,
2023-12-08,scheduled,SGN,2023-12-08T01:00:00+00:00,TPE,2023-12-08T05:25:00+00:00,4840,
2023-12-08,scheduled,HKG,2023-12-08T00:35:00+00:00,DXB,2023-12-08T05:40:00+00:00,6349,
2023-12-08,scheduled,BNE,2023-12-08T07:00:00+00:00,SYD,2023-12-08T09:35:00+00:00,309,
2023-12-08,scheduled,CKG,2023-12-08T02:10:00+00:00,CSX,2023-12-08T03:40:00+00:00,9039,
2023-12-08,scheduled,NRT,2023-12-08T03:20:00+00:00,PVG,2023-12-08T05:40:00+00:00,1074,
2023-12-08,scheduled,ADL,2023-12-08T06:10:00+00:00,BNE,2023-12-08T08:10:00+00:00,2749,
2023-12-08,scheduled,KIX,2023-12-08T03:45:00+00:00,WUH,2023-12-08T05:55:00+00:00,7302,
2023-12-08,scheduled,BOM,2023-12-08T00:25:00+00:00,COK,2023-12-08T02:25:00+00:00,8267,
2023-12-08,scheduled,HIA,2023-12-08T02:00:00+00:00,DLC,2023-12-08T03:05:00+00:00,9836,
2023-12-08,scheduled,OOL,2023-12-08T06:05:00+00:00,MEL,2023-12-08T09:25:00+00:00,726,
2023-12-08,scheduled,OOL,2023-12-08T06:05:00+00:00,MEL,2023-12-08T09:25:00+00:00,6613,
2023-12-08,scheduled,OOL,2023-12-08T06:05:00+00:00,MEL,2023-12-08T09:25:00+00:00,6744,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:30:00+00:00,591,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:30:00+00:00,4155,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:30:00+00:00,7325,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:30:00+00:00,7013,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:30:00+00:00,5243,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:35:00+00:00,401,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:35:00+00:00,5702,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:35:00+00:00,5401,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,LST,2023-12-08T09:40:00+00:00,1753,
2023-12-08,scheduled,OOL,2023-12-08T06:00:00+00:00,SYD,2023-12-08T08:30:00+00:00,500,
2023-12-08,scheduled,SYD,2023-12-08T01:05:00+00:00,BNE,2023-12-08T01:35:00+00:00,7420,
2023-12-08,scheduled,TPE,2023-12-08T02:20:00+00:00,NRT,2023-12-08T06:30:00+00:00,12,
2023-12-08,active,AKL,2023-12-08T01:20:00+00:00,SIN,2023-12-08T06:45:00+00:00,282,
2023-12-08,active,AKL,2023-12-08T01:20:00+00:00,SIN,2023-12-08T06:45:00+00:00,8282,
2023-12-08,active,AKL,2023-12-08T01:10:00+00:00,KUL,2023-12-08T07:50:00+00:00,5585,
2023-12-08,active,AKL,2023-12-08T01:10:00+00:00,KUL,2023-12-08T07:50:00+00:00,2120,
2023-12-08,active,AKL,2023-12-08T01:10:00+00:00,KUL,2023-12-08T07:50:00+00:00,4802,
2023-12-08,scheduled,BOM,2023-12-08T00:10:00+00:00,DMK,2023-12-08T05:45:00+00:00,219,
2023-12-08,scheduled,BOM,2023-12-08T00:05:00+00:00,AMD,2023-12-08T01:30:00+00:00,1107,
2023-12-08,scheduled,BOM,2023-12-08T00:10:00+00:00,MAA,2023-12-08T02:00:00+00:00,8311,
2023-12-08,scheduled,BOM,2023-12-08T00:10:00+00:00,MAA,2023-12-08T02:00:00+00:00,5304,
2023-12-08,active,AKL,2023-12-08T01:10:00+00:00,KUL,2023-12-08T07:50:00+00:00,4970,
2023-12-08,active,AKL,2023-12-08T01:10:00+00:00,KUL,2023-12-08T07:50:00+00:00,4096,
2023-12-08,active,AKL,2023-12-08T01:20:00+00:00,SIN,2023-12-08T06:45:00+00:00,9003,
2023-12-08,active,AKL,2023-12-08T01:20:00+00:00,SIN,2023-12-08T06:45:00+00:00,3282,
2023-12-08,active,AKL,2023-12-08T01:10:00+00:00,KUL,2023-12-08T07:50:00+00:00,9588,
2023-12-08,scheduled,SGN,2023-12-08T01:00:00+00:00,TPE,2023-12-08T05:25:00+00:00,2840,
2023-12-08,scheduled,BNE,2023-12-08T07:00:00+00:00,MEL,2023-12-08T10:20:00+00:00,611,
2023-12-08,scheduled,PVG,2023-12-08T02:30:00+00:00,HND,2023-12-08T06:10:00+00:00,3137,
2023-12-08,scheduled,APW,2023-12-08T05:15:00+00:00,NAN,2023-12-08T06:15:00+00:00,252,
2023-12-08,scheduled,HYD,2023-12-08T00:10:00+00:00,BOM,2023-12-08T01:35:00+00:00,154,
2023-12-08,scheduled,HKG,2023-12-08T01:20:00+00:00,ICN,2023-12-08T05:55:00+00:00,96,
2023-12-08,scheduled,HND,2023-12-08T02:00:00+00:00,ICN,2023-12-08T04:50:00+00:00,720,
2023-12-08,scheduled,DNZ,2023-12-08T00:05:00+00:00,IKA,2023-12-08T03:00:00+00:00,4830,
2023-12-08,scheduled,WUX,2023-12-08T00:05:00+00:00,PEK,2023-12-08T05:45:00+00:00,6940,
2023-12-08,scheduled,SBR,2023-12-08T02:40:00+00:00,GIC,2023-12-08T03:00:00+00:00,2365,
2023-12-08,cancelled,CKG,2023-12-08T05:00:00+00:00,HKT,2023-12-08T08:10:00+00:00,3791,
2023-12-08,scheduled,UPG,2023-12-08T04:00:00+00:00,SOQ,2023-12-08T07:15:00+00:00,570,
2023-12-08,scheduled,UPG,2023-12-08T03:35:00+00:00,SOQ,2023-12-08T06:50:00+00:00,3800,
2023-12-08,scheduled,XIY,2023-12-08T00:05:00+00:00,NKG,2023-12-08T02:00:00+00:00,9033,
2023-12-08,scheduled,KUL,2023-12-08T02:00:00+00:00,SZX,2023-12-08T05:40:00+00:00,9140,
2023-12-08,scheduled,MAA,2023-12-08T01:40:00+00:00,KWI,2023-12-08T04:30:00+00:00,428,
2023-12-08,scheduled,CEB,2023-12-08T01:55:00+00:00,MNL,2023-12-08T04:10:00+00:00,6510,
2023-12-08,scheduled,CEB,2023-12-08T01:50:00+00:00,ICN,2023-12-08T07:10:00+00:00,710,
2023-12-08,scheduled,CEB,2023-12-08T01:50:00+00:00,PUS,2023-12-08T07:05:00+00:00,54,
2023-12-08,scheduled,CEB,2023-12-08T01:50:00+00:00,PUS,2023-12-08T07:05:00+00:00,5774,
2023-12-08,scheduled,CEB,2023-12-08T01:40:00+00:00,TAE,2023-12-08T07:05:00+00:00,2428,
2023-12-08,scheduled,CEB,2023-12-08T01:40:00+00:00,TAE,2023-12-08T07:05:00+00:00,9775,
2023-12-08,scheduled,CEB,2023-12-08T01:20:00+00:00,ICN,2023-12-08T07:05:00+00:00,2406,
2023-12-08,scheduled,CEB,2023-12-08T01:20:00+00:00,ICN,2023-12-08T07:05:00+00:00,9866,
2023-12-08,scheduled,CEB,2023-12-08T01:20:00+00:00,MNL,2023-12-08T03:35:00+00:00,6508,
2023-12-08,scheduled,DYG,2023-12-08T02:00:00+00:00,MNL,2023-12-08T05:25:00+00:00,9819,
2023-12-08,scheduled,HAN,2023-12-08T01:40:00+00:00,KIX,2023-12-08T07:50:00+00:00,938,
2023-12-08,scheduled,HAN,2023-12-08T01:40:00+00:00,HIA,2023-12-08T05:50:00+00:00,9810,
2023-12-08,scheduled,OVB,2023-12-08T02:40:00+00:00,UUD,2023-12-08T06:10:00+00:00,5255,
2023-12-08,scheduled,CTU,2023-12-08T02:10:00+00:00,KBV,2023-12-08T05:00:00+00:00,3761,
2023-12-08,scheduled,BKK,2023-12-08T00:25:00+00:00,ARN,2023-12-08T06:55:00+00:00,8632,
2023-12-08,scheduled,BKK,2023-12-08T00:30:00+00:00,CPH,2023-12-08T06:35:00+00:00,8629,
2023-12-08,scheduled,CMB,2023-12-08T01:15:00+00:00,BKK,2023-12-08T06:20:00+00:00,6646,
2023-12-08,scheduled,CGO,2023-12-08T01:10:00+00:00,NKG,2023-12-08T02:40:00+00:00,9091,
2023-12-08,scheduled,MEL,2023-12-08T02:30:00+00:00,LST,2023-12-08T03:30:00+00:00,7356,
2023-12-08,scheduled,CGO,2023-12-08T00:10:00+00:00,SZX,2023-12-08T02:20:00+00:00,9897,
2023-12-08,scheduled,NNG,2023-12-08T00:15:00+00:00,MNL,2023-12-08T03:00:00+00:00,3831,
2023-12-08,scheduled,WEF,2023-12-08T00:05:00+00:00,SZX,2023-12-08T02:50:00+00:00,8846,
2023-12-08,scheduled,WEH,2023-12-08T00:05:00+00:00,NRT,2023-12-08T03:30:00+00:00,3823,
2023-12-08,cancelled,SYD,2023-12-08T07:00:00+00:00,MEL,2023-12-08T08:35:00+00:00,409,
2023-12-08,scheduled,SYD,2023-12-08T07:00:00+00:00,MEL,2023-12-08T08:35:00+00:00,9,
2023-12-08,scheduled,SYD,2023-12-08T07:00:00+00:00,DBO,2023-12-08T08:10:00+00:00,6852,
2023-12-08,scheduled,SYD,2023-12-08T07:05:00+00:00,CBR,2023-12-08T08:00:00+00:00,5258,
2023-12-08,scheduled,SYD,2023-12-08T07:05:00+00:00,CBR,2023-12-08T08:00:00+00:00,5246,
2023-12-08,scheduled,SYD,2023-12-08T07:05:00+00:00,CBR,2023-12-08T08:00:00+00:00,3070,
2023-12-08,scheduled,SYD,2023-12-08T07:05:00+00:00,CBR,2023-12-08T08:00:00+00:00,7482,
2023-12-08,scheduled,SYD,2023-12-08T07:05:00+00:00,CBR,2023-12-08T08:00:00+00:00,1421,
2023-12-08,scheduled,SYD,2023-12-08T07:05:00+00:00,BNE,2023-12-08T07:35:00+00:00,5504,
2023-12-08,scheduled,SYD,2023-12-08T07:05:00+00:00,BNE,2023-12-08T07:35:00+00:00,7454,
2023-12-08,scheduled,BKK,2023-12-08T00:05:00+00:00,NGO,2023-12-08T07:30:00+00:00,5958,
2023-12-08,scheduled,BOM,2023-12-08T02:10:00+00:00,LHR,2023-12-08T07:05:00+00:00,138,
2023-12-08,scheduled,BOM,2023-12-08T02:10:00+00:00,LHR,2023-12-08T07:05:00+00:00,6658,
2023-12-08,scheduled,WLG,2023-12-08T06:00:00+00:00,MEL,2023-12-08T08:05:00+00:00,4330,
2023-12-08,scheduled,WLG,2023-12-08T06:00:00+00:00,MEL,2023-12-08T08:05:00+00:00,4425,
2023-12-08,scheduled,BOM,2023-12-08T02:25:00+00:00,AMD,2023-12-08T03:35:00+00:00,154,
2023-12-08,scheduled,LHE,2023-12-08T00:05:00+00:00,DXB,2023-12-08T02:45:00+00:00,235,
2023-12-08,scheduled,UFA,2023-12-08T00:10:00+00:00,TAS,2023-12-08T03:00:00+00:00,9658,
2023-12-08,scheduled,TPE,2023-12-08T00:25:00+00:00,CRK,2023-12-08T02:35:00+00:00,527,
2023-12-08,scheduled,ADL,2023-12-08T06:25:00+00:00,BNE,2023-12-08T08:20:00+00:00,7004,
2023-12-08,scheduled,SZX,2023-12-08T04:00:00+00:00,SIN,2023-12-08T08:35:00+00:00,7347,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,SYD,2023-12-08T07:35:00+00:00,7424,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,SYD,2023-12-08T07:35:00+00:00,5050,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,MEL,2023-12-08T07:55:00+00:00,213,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,MEL,2023-12-08T07:55:00+00:00,8771,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,MEL,2023-12-08T07:55:00+00:00,4836,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,MEL,2023-12-08T07:55:00+00:00,4313,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,MEL,2023-12-08T07:55:00+00:00,4433,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,MEL,2023-12-08T07:55:00+00:00,5122,
2023-12-08,scheduled,CHC,2023-12-08T05:45:00+00:00,AKL,2023-12-08T07:10:00+00:00,582,
2023-12-08,scheduled,CHC,2023-12-08T05:45:00+00:00,AKL,2023-12-08T07:10:00+00:00,4494,
2023-12-08,scheduled,CHC,2023-12-08T06:05:00+00:00,SYD,2023-12-08T07:35:00+00:00,5046,
2023-12-08,scheduled,TPE,2023-12-08T00:05:00+00:00,HKG,2023-12-08T02:00:00+00:00,285,
2023-12-08,scheduled,TPE,2023-12-08T00:05:00+00:00,HKG,2023-12-08T02:00:00+00:00,2895,
2023-12-08,scheduled,COK,2023-12-08T01:35:00+00:00,KWI,2023-12-08T04:35:00+00:00,358,
2023-12-08,scheduled,COK,2023-12-08T01:15:00+00:00,PNQ,2023-12-08T02:55:00+00:00,242,
2023-12-08,scheduled,COK,2023-12-08T01:10:00+00:00,SIN,2023-12-08T08:15:00+00:00,537,
2023-12-08,scheduled,COK,2023-12-08T01:10:00+00:00,SIN,2023-12-08T08:15:00+00:00,3257,
2023-12-08,scheduled,COK,2023-12-08T01:10:00+00:00,SHJ,2023-12-08T04:00:00+00:00,411,
2023-12-08,scheduled,COK,2023-12-08T00:50:00+00:00,KUL,2023-12-08T07:35:00+00:00,36,
2023-12-08,scheduled,COK,2023-12-08T00:40:00+00:00,DOH,2023-12-08T02:55:00+00:00,953,
2023-12-08,scheduled,HIR,2023-12-08T07:00:00+00:00,IRA,2023-12-08T07:45:00+00:00,836,
2023-12-08,cancelled,HIR,2023-12-08T07:00:00+00:00,FRE,2023-12-08T07:40:00+00:00,376,
2023-12-08,scheduled,BNE,2023-12-08T06:10:00+00:00,MKY,2023-12-08T07:45:00+00:00,6496,
2023-12-08,scheduled,SYD,2023-12-08T07:30:00+00:00,BNE,2023-12-08T08:00:00+00:00,4155,
2023-12-08,scheduled,AKL,2023-12-08T05:05:00+00:00,CHC,2023-12-08T06:30:00+00:00,6201,
2023-12-08,scheduled,OKR,2023-12-08T04:00:00+00:00,HID,2023-12-08T04:45:00+00:00,2373,
2023-12-08,scheduled,KJA,2023-12-08T00:50:00+00:00,FRU,2023-12-08T02:50:00+00:00,744,
2023-12-08,scheduled,WUH,2023-12-08T04:20:00+00:00,HGH,2023-12-08T05:45:00+00:00,6992,
2023-12-08,scheduled,DPS,2023-12-08T00:10:00+00:00,DOH,2023-12-08T05:00:00+00:00,6085,
2023-12-08,scheduled,TSN,2023-12-08T00:15:00+00:00,KIX,2023-12-08T04:30:00+00:00,3829,
